user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
9rgiTp7kcoJ0cOY6uQDn4g,Arthur,734,2008-03-02 22:10:07,1113,480,667,57,4.99,19,11,2,0,1,12,35,44,44,42,23
nKVklvB7yZ56dc_8bnLpfA,Nicole,575,2008-07-10 16:12:48,653,208,238,26,3.91,16,8,2,0,0,12,25,29,29,15,3
NH4bStbgfdjMJXBlRfIwLQ,Jenn,20,2011-03-28 19:06:40,21,3,3,0,4.35,0,0,0,0,0,0,0,0,0,0,0
0oDlmAHfgAs33x1AUZxFwg,Mick,9,2011-03-31 14:59:43,4,2,2,0,3.56,0,0,0,0,0,0,0,0,0,0,0
DwgoefLg51quf7saVqcTHg,Punam,322,2011-09-22 21:57:27,339,82,106,5,3.16,10,2,2,1,0,10,17,27,27,31,2
EYFYp4zkpAmK_u6G6LRkFA,Dan,15,2010-10-05 22:43:12,22,1,3,0,3.47,1,0,0,0,0,0,1,0,0,0,0
1_RvWzeD5Pd3Sc9_DmsCtA,Jeremy,19,2009-11-20 01:31:46,49,22,13,2,3.45,0,1,1,0,0,0,4,0,0,2,0
flva-wLenoKstFqVTjq0jg,Treven,69,2006-09-15 21:27:49,71,24,32,3,4.14,1,2,0,0,0,2,2,3,3,2,0
85mIDOxqpDPlmChstIf6eQ,Lynda,15,2011-01-21 02:27:56,7,1,5,1,4.31,0,0,0,0,0,1,0,0,0,0,0
nwFjlyd1jt_jhiXVmEFJ0g,Philip,182,2007-07-21 00:04:47,202,63,55,4,3.46,3,1,0,0,1,11,14,7,7,2,1
Clb8FBbQhLNKw155r1xG5Q,Hanna,15,2010-03-27 12:10:08,28,1,5,0,4.56,0,0,0,0,0,0,0,2,2,0,0
LtoYWPXYzJWR4Rzf39mvdg,Cary,12,2009-10-08 01:03:24,18,11,1,1,2.36,0,0,0,0,0,1,0,1,1,1,0
nLOF2qXMJfTbbcVtDo8oZA,Jenna,293,2010-01-03 18:29:48,576,88,146,20,3.66,15,5,2,2,0,5,32,23,23,14,4
ZylBq6GisookWpsmfNnfsg,Nerick,218,2010-05-06 20:25:32,511,305,397,13,3.84,52,4,0,1,14,29,80,113,113,27,0
Dd6ElS2Cng3Qag_h4IQC-Q,Jennifer,1850,2005-11-03 00:01:17,2676,1052,1781,155,4.06,154,20,18,17,10,57,176,209,209,71,22
czKYXOuClINUXE7WRBaw7A,Chrim,69,2008-10-23 19:52:05,90,10,20,3,4.1,0,2,0,0,0,1,1,1,1,0,0
h5e3Lt-rkc4l0rL_J31XHQ,E,629,2010-04-24 14:44:04,386,103,118,15,3.31,2,1,2,0,0,8,5,2,2,6,8
jSmWqh77tmga-wl1GtYong,Stefanee,49,2009-11-18 15:11:51,118,82,75,9,3.96,8,4,1,1,1,10,31,10,10,4,5
CpTbwv-knzEfMCEwSMalKg,rich,52,2009-06-28 01:59:39,79,22,17,2,3.36,0,1,0,0,0,0,4,0,0,0,0
ckA6PwJswcCLC_raud3XmA,June,259,2008-12-18 23:34:29,293,129,158,13,3.66,7,5,3,3,0,11,14,18,18,7,5
_7VEyrZ5gERe8sRRhqWGpw,Sarah,267,2009-01-28 20:42:29,548,220,187,32,4.02,13,5,6,2,0,11,7,13,13,8,2
xTwnQvJd1q9QnDdY5Rc4Ow,Sara,53,2007-11-06 18:41:46,73,12,29,0,3.85,0,0,1,0,0,4,5,2,2,0,0
z9sL9d4kfAiQeGJ1dGmBng,Allison,381,2010-11-06 21:46:59,1411,566,733,55,3.87,76,9,2,3,2,40,80,94,94,61,7
MfDqmwzf1WxvJFtiRKi4Sg,Sybil,100,2009-09-26 12:46:19,114,12,23,5,3.61,0,0,2,0,0,2,5,4,4,0,0
7z50dr2py6G8YyFHIn4KFQ,Matt,1189,2007-06-06 04:46:27,2484,1316,1652,59,3.7,13,6,2,1,3,15,43,73,73,40,12
S1zrh7lIowUfMioAD5JVsg,Briana,178,2010-03-22 03:24:32,210,57,82,9,3.97,8,2,1,0,1,6,8,14,14,20,1
a3PFZgQX9jjT8bJSF0wCdw,Venissa,307,2010-08-27 03:58:06,739,297,411,28,3.97,17,4,2,2,0,12,32,54,54,21,12
zAF--quEXsxrIDceOAAAzA,Courtney,495,2008-01-31 22:06:40,2168,1752,1612,59,3.42,265,22,22,29,9,88,157,314,314,54,18
58HSrsfX2Em9W6qjhwrMGQ,Mark,5,2011-06-30 12:08:38,2,2,0,9,4.69,0,2,0,0,0,1,0,0,0,0,0
aDylqeGgFOEY_5C9FjZpvw,MIchelle,228,2011-02-02 15:05:06,569,271,233,26,3.41,17,6,2,0,2,17,23,25,25,15,2
NtllNRgTxVPTy4R2UKsblw,Amanda,286,2005-12-14 16:57:40,441,175,156,16,3.71,15,4,1,1,1,10,17,36,36,8,1
luoidj4uPysXg2rbQCEcjQ,Kelly,433,2010-05-31 02:18:39,569,112,224,20,4.03,14,4,0,0,0,9,15,24,24,12,1
22uArgG4wq7kua8Ot9verQ,Larissa,2,2010-12-20 04:56:21,3,1,0,0,3.67,1,0,0,0,0,1,0,0,0,0,0
c_rKlwrDT8oKSAmANXOfvQ,gangster,58,2009-05-07 15:58:31,89,28,38,6,3.76,0,2,0,0,0,3,3,1,1,3,0
mPb_rzKd8JoapJB9dkEjdg,Grant,451,2007-07-23 04:06:34,598,269,238,22,3.52,11,7,4,1,1,11,43,46,46,7,2
HKtwpL6vwevfNypkirTj_A,Ryan,90,2011-04-18 04:45:24,55,13,13,9,4.85,0,2,0,0,0,2,2,1,1,0,1
l2IWzTJtrIlP_W9fHit1cA,Rae,136,2010-07-30 18:05:17,114,33,51,6,3.57,1,1,0,0,0,2,5,2,2,3,1
dArzYnlZh0gBLjA6YkJeoQ,Isabel,1650,2010-01-14 14:28:39,4789,2215,3350,166,4.1,124,16,12,6,0,70,163,210,210,70,66
eYGamhONULMN-YWKQgz_dg,Paul,201,2006-06-20 23:13:25,534,123,230,28,4.18,20,4,2,2,4,10,22,35,35,3,3
XQk-XZKwNim2fsc8_LHksA,Blake,176,2009-02-15 23:22:31,1733,1156,1524,63,4.18,667,17,20,94,31,314,1091,768,768,102,65
k3OhFAYXaoQx6jtxMcaFmg,John,370,2007-07-07 22:42:32,921,228,712,28,3.96,82,16,9,9,21,74,189,126,126,20,7
2T8ZGt1RsCrcJEZcRfsylg,Nicole,729,2009-09-23 19:48:14,1770,481,572,12,3.44,7,1,0,2,0,11,18,11,11,19,1
anNnpsq6qO34hYHqFS6Onw,Crystal,139,2009-05-28 19:45:41,219,144,99,12,3.87,7,2,2,1,2,6,6,10,10,9,1
rTNCkF0gZrIdf-6YvVdY6Q,Lester,369,2006-12-05 18:02:56,295,119,170,8,3.81,3,2,1,0,0,4,16,27,27,5,0
Agmc_I-sCsw0RFKKdmJI8g,Nicole,750,2009-02-13 07:58:16,2600,601,803,37,3.85,6,8,2,1,7,15,20,25,25,21,6
23Lf7jAm4lFrwnTbQk5Pmg,Robert,230,2011-05-22 03:07:12,270,76,39,10,3.02,0,0,3,0,0,6,3,2,2,2,0
UR5I5oboRkjVwNjUwFdZPg,Rachel,159,2006-10-15 20:06:31,406,95,182,25,3.82,18,3,3,2,0,11,19,35,35,21,1
nl3bDwEL0bd3zya94OWH6A,Alaina,506,2009-05-06 22:36:28,905,559,494,36,3.77,40,7,2,1,0,35,32,52,52,32,4
qLMMGg-0GmtXB6dldKKUDQ,Stanley,28,2010-02-23 03:24:30,89,23,13,1,2.6,0,0,0,0,0,1,1,0,0,0,0
a7u0pCIIKDFN65a0bvthKw,Sean,43,2010-12-26 16:27:33,29,8,13,5,4.36,0,0,0,0,0,1,0,1,1,0,0
0TWqlGuQYMwgpiNCi5we2w,Sammy,249,2010-10-21 22:05:28,485,154,156,14,3.87,24,2,1,1,0,15,22,35,35,13,1
8zeOqcCuwR-t1sATR8_a-Q,Jeremy,27,2009-08-03 04:30:37,26,8,2,1,3.3,1,0,0,0,0,0,1,1,1,0,0
IAPYgh6vQNlL8R2Bs3iQGQ,jamie,118,2008-03-26 03:34:25,159,91,91,9,3.64,5,0,0,1,0,4,3,7,7,0,1
525HCTKak0PZF9RtEBG-nw,Anthony,53,2009-02-14 00:25:53,92,18,25,4,3.95,0,1,0,0,0,0,1,1,1,1,0
v9ZgIl22Q813cCfv1e9RLw,Robert,511,2007-10-09 23:18:31,2126,1268,1275,54,3.36,144,15,3,11,11,105,179,211,211,58,5
9r6NbOdC_qolyjAbhoHlsg,Dominic,343,2009-01-01 03:04:01,334,143,147,15,3.67,0,2,0,0,0,5,9,13,13,5,1
DICLJDdq0HpvOVYR5mB4gA,Eric,3231,2010-01-12 19:12:18,5085,1772,2723,178,3.73,90,36,5,0,0,49,145,150,150,137,14
LfKyD_XaTnfKoKujRZ1Wug,C.K.,664,2010-11-21 18:39:17,368,112,115,10,3.41,1,4,0,0,0,2,11,4,4,3,0
DKf72wuGb-RUB9DKe0vbYQ,Winnie,587,2011-02-04 03:19:41,2829,1521,2057,108,3.91,216,11,22,14,4,109,105,258,258,167,104
Lb37hatAjI3fgHEh2lMNEw,Josh,1319,2007-05-29 10:09:27,1456,738,647,86,3.74,25,5,11,0,2,28,70,78,78,36,5
UTuLULy006GhbmzLLxdPaw,Kaitlyn,98,2011-03-21 23:46:59,375,89,164,14,3.72,21,2,5,1,5,9,25,16,16,13,2
6DBbFHAf7kMkcpIkMaI2Dg,Niki,28,2010-01-22 19:19:24,43,6,11,0,3.89,0,1,0,0,0,3,3,1,1,0,0
JRpCUlTmijXk98R14SOUVw,Wenxin,40,2010-09-15 02:43:37,33,5,5,1,4.05,0,0,0,0,0,1,1,0,0,0,0
0510RFduyAjoyXwklkcYJQ,Matthew,727,2006-11-19 09:05:03,2389,1141,1588,95,4.27,40,23,3,1,1,56,90,81,81,70,2
DNcuvpA-O1iGw_2wBZMqhQ,Evan,59,2009-01-13 01:25:40,51,17,16,3,3.24,2,2,0,0,0,3,2,2,2,0,0
Ja4-dghJg7J7c7_6dSvnOQ,Lauren,37,2010-01-09 16:25:57,33,5,4,1,4.11,0,0,0,0,0,0,0,1,1,0,0
BsfZ3P6huGAVXG1TdZpQ6A,Richard,941,2009-01-23 05:15:36,2137,756,1128,61,3.6,60,14,9,9,1,45,110,97,97,50,18
gTBXZLSlx9xvfbV5h-uNuw,Pam,820,2008-10-31 23:25:53,2286,963,1388,117,4.01,150,12,27,12,3,136,398,227,227,78,59
ZAz6ge7tMKVut3eJwLY2vg,Dan,16,2010-05-12 20:01:50,15,11,4,1,3.06,1,0,0,0,0,0,1,1,1,0,0
Q-OJZODVqHmxCv6s7_68Bg,Jenny,20,2009-06-14 00:03:57,31,5,5,0,3.48,0,0,0,0,0,0,1,0,0,0,0
qkreXL6AorI19QA3f2wvlQ,Vira,1363,2009-10-23 03:54:14,2708,969,1558,105,3.97,75,12,5,5,0,53,75,120,120,57,32
1D9N5UOmOIf-L2WpLUGNsQ,Jeffrey,27,2009-02-01 22:04:04,36,27,8,1,4.07,0,0,1,0,0,2,4,0,0,0,0
1p8Pu1pvAsuNtuZDtn2OkQ,Paul,718,2010-09-26 03:29:21,1921,1333,875,59,3.44,65,11,9,2,5,41,58,74,74,53,7
Mlx7ZLwbhzjU7RmRVs4ngg,Sean,889,2009-11-29 09:15:45,1990,1337,1060,47,3.81,43,15,1,1,1,28,65,90,90,70,2
M4mPuiwRXzWpj2EGa7F7Ng,Philip,52,2011-04-29 20:52:39,92,25,35,1,3.89,7,3,0,0,0,2,3,11,11,5,0
wEeSmYi2OsqhGTKH8EX7fg,Don,263,2009-01-12 18:16:21,355,73,83,8,3.33,7,7,1,0,0,4,11,6,6,5,0
5WTDUx343V4z4SqbK6TXfg,Marissa,86,2009-11-14 18:08:29,93,33,38,3,4.08,1,2,0,1,0,0,6,6,6,3,1
iZNs250Zzjga4wSOU1AYcA,Mara,722,2007-10-17 21:00:56,5135,3702,4825,116,4.09,1200,41,34,203,26,543,442,1136,1136,161,81
8rpbjtTvhSlDNAkeXTiW6w,Catherine,81,2008-01-25 18:58:32,180,27,69,10,4.06,3,5,0,0,0,8,13,9,9,2,2
_PogIvICTS-uaZLXLX-OnQ,Nicole,572,2010-12-13 03:42:19,3984,2257,3139,173,4.38,653,34,51,52,3,256,327,688,688,226,476
lHIQXHgxSLzMtJFUWn67Sg,Brent,64,2008-07-28 16:11:12,70,48,37,4,4.15,4,1,0,0,0,2,8,3,3,3,0
-iMoF1qa-41gRscDUTHfqg,Tim,4,2010-03-14 01:41:00,4,2,1,0,4.0,0,0,0,0,0,0,1,0,0,0,0
-GRqWD2kL2N9-RMv7GJduw,T.J.,28,2011-05-17 17:47:29,21,4,3,0,3.59,0,0,0,0,0,0,0,0,0,0,0
QpNEl30BowebLnOUU_1MiQ,Colleen,46,2011-02-13 19:55:07,33,12,9,0,4.09,2,0,0,0,0,0,0,4,4,1,0
4WEjPiQSbtYjPjUhdhbeDQ,Rosemarie,8,2011-10-12 00:12:27,4,0,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0
w2sbFnDOIIwP8xRs9wcSBg,Brian,43,2011-09-21 13:49:11,66,7,10,1,2.46,1,1,0,0,0,0,0,2,2,1,0
Sb4aEQHKeVLxHnQpKdETGw,Abelle,1117,2012-05-12 06:52:55,3145,2200,2096,206,2.93,355,82,61,19,1,229,247,465,465,107,85
iYXQCx7IWJslr_WTLjn6lw,Sarah,260,2010-07-31 16:56:29,390,81,114,26,3.71,9,2,3,1,0,11,21,14,14,12,0
jv0KSBZkHoojy6RkIc5SIw,John,140,2008-05-22 19:57:12,168,52,85,7,4.77,0,3,0,0,0,6,18,4,4,1,0
SYIDVKdRDr1_VEqBvbGkng,David,26,2011-04-03 18:20:14,9,1,2,0,4.85,0,0,0,0,0,0,0,1,1,0,0
EobdQN6h-fniZWVQYB-bmQ,Melissa,67,2011-07-15 22:28:26,67,48,19,3,4.01,0,1,0,0,0,2,4,4,4,1,0
BcsR-C2NZ_vwjXmrCZcy8Q,Grace,83,2009-05-13 21:44:24,246,202,169,5,3.58,10,2,1,3,0,4,5,5,5,5,1
Lq0GfmxxO4FTQDjSrf1bBQ,Michelle,17,2011-07-25 06:21:27,2,0,3,1,4.35,0,0,0,0,0,0,0,0,0,0,0
f_-7jBDf2_fodQUNe2upsw,Charley,134,2010-12-11 18:19:09,165,56,53,6,4.12,2,1,1,2,0,4,0,1,1,3,0
2P4crOrfs2ZbAoizhWt9eA,Kelley,77,2010-06-16 00:40:43,215,33,148,14,4.23,19,3,0,0,0,22,20,49,49,9,18
TLpnu9BZNLTuB1ngxjnIpA,Michael,734,2008-02-22 02:04:44,1993,760,836,40,3.46,39,8,6,2,0,46,104,47,47,27,5
THdmwDv9Ot62vUWQpr_PLQ,Tasha,90,2009-01-21 17:36:03,97,79,40,6,3.5,0,2,0,0,1,5,1,5,5,3,6
pquPVl-VEsJQq33ILCkzdQ,JulieJuli,210,2007-06-21 15:45:35,497,176,240,29,3.47,29,7,3,5,0,33,97,41,41,15,3
xnObMamBlKCMmzsVq9mMlQ,Natalie,214,2010-03-21 17:53:17,521,196,177,31,3.43,15,3,1,4,3,35,15,41,41,15,6
5m4l_NEiNfHCRqr90m5Zkg,Han Nah,115,2007-02-03 17:17:46,221,76,109,9,3.91,10,3,1,1,0,2,5,11,11,4,4
ydjy1zr_MQo2wswNzR2dGA,Tiffany,164,2010-07-08 18:42:02,448,265,280,10,3.91,5,5,0,1,2,4,8,10,10,8,3
Szg--2wonu3BEdIav_vbCw,Rohan,462,2008-08-03 04:55:20,339,134,115,21,3.99,0,0,0,0,0,3,19,10,10,3,1
6__GeBRtpat5jQ7yzj2iMw,Pritika,198,2008-07-29 00:20:07,413,149,337,23,3.78,28,3,1,0,0,58,93,49,49,55,9
IHOCvB0ZZ9_pLx509U3tpw,Tracie,286,2005-09-29 06:15:20,618,130,344,25,4.56,30,4,6,11,5,23,96,71,71,10,7
QKWO3XJlIYJh8P_vZeQqCg,Olivia,188,2009-09-21 19:51:09,130,59,67,12,3.66,4,3,0,2,1,3,5,6,6,3,2
Q7SYkW_8pQrlAiyt5DMAsw,Tony,8,2007-10-03 08:58:31,17,5,5,2,4.38,0,0,0,0,0,1,0,0,0,0,0
QbblBoWd6CAQs0Nzsvu_7g,Stacy,27,2010-02-21 05:35:37,34,2,2,6,4.59,0,0,1,0,0,0,0,1,1,0,1
zoOACYF-JDF9YV5vkAkcxQ,Norma Denisse,469,2008-03-03 17:59:35,961,355,594,23,3.96,62,8,4,11,1,27,43,80,80,19,7
AmW5t2LjZb2zKKdyztxeoQ,Veronica,441,2011-06-02 09:51:25,913,190,449,30,4.1,15,1,3,1,0,13,42,27,27,15,10
agemVd7UKUIDSdTgLI7xmQ,Bettina,65,2009-06-22 18:51:26,69,19,17,2,3.67,4,2,0,0,0,1,4,4,4,2,1
hA_S-emmVujJ_VNsl30LQQ,Ayesha,543,2011-09-10 17:16:07,1583,506,993,86,3.95,19,3,1,1,0,22,36,70,70,15,31
zmUk3ub23uovYtdgm96mTg,QueenSoulsista,14,2012-03-12 15:43:09,3,3,0,1,3.93,0,0,0,0,0,0,0,0,0,0,1
kvSB3RE7mbIw12oCrTZa8Q,Natalie,10,2008-08-12 15:18:40,4,0,1,1,3.6,0,0,0,0,0,1,0,1,1,0,0
CnUDY6eJWOWJAwvrMmzMYA,Alan,37,2008-08-10 17:28:58,63,29,51,2,4.43,2,2,0,0,0,2,0,1,1,0,0
9Vq43mKtS8ja42PUH5VDdQ,Gwendolyn,12,2011-01-20 18:58:24,27,6,5,0,3.25,0,0,0,0,0,0,0,0,0,0,0
VCTvCCPtHDonElLAeUbNwg,Adam,3,2010-01-15 20:19:40,4,1,0,1,3.67,0,0,0,0,0,0,0,0,0,0,0
CFNxTohUu5xr-mUPkBLT2A,Joey,363,2007-06-07 19:19:44,701,150,238,21,3.8,6,4,2,0,0,21,21,24,24,4,4
GF-CfifWFx_kaNVsSsFEGA,Ashley,5,2011-03-26 21:04:24,2,0,1,1,4.8,0,0,0,0,0,0,0,0,0,0,0
7F2HuhNCQ4l2AnNOlIwrGw,christina,52,2009-03-07 17:08:36,60,4,14,1,3.94,3,0,0,0,0,0,4,2,2,1,0
NgapNNErXajBp6Ro5I21Jg,Kenson,1233,2008-04-08 01:32:09,891,322,472,30,3.53,15,2,3,1,0,13,15,19,19,16,2
5poPB6sCWoNDoNlg70toeA,Ilysse,7,2011-07-01 19:08:28,7,3,0,1,2.71,0,0,0,1,0,0,1,0,0,0,0
qY5VJwTTNmu-ModnGbWiNA,Katie,9,2010-01-24 03:37:27,4,0,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0
A9JbPo1a_ljkqgQ0zhuqJg,Ben,23,2010-01-19 00:47:05,21,6,13,3,4.0,0,0,0,0,0,1,0,2,2,1,0
ORJtryDngcfXQcLPY_Dv-A,Allyson,623,2007-11-07 03:29:16,1182,371,379,28,3.28,16,5,1,3,5,41,40,44,44,20,7
yP9Ky8pdpqIGm67pKFT0og,Adam,92,2008-05-21 20:28:03,451,554,417,19,3.61,39,7,0,0,3,14,14,30,30,10,0
IAxSmhN0gcNlRvoYBUo-QQ,Angela,240,2008-03-10 22:19:01,143,43,58,7,4.28,2,0,0,1,0,0,3,3,3,1,1
NoB_mtbwrz4aZ2-z5Tpfdg,Robin,180,2008-09-20 01:34:33,641,231,342,13,3.6,10,2,0,1,1,4,18,10,10,12,1
XwUbAu2GcnNtkQsjMc98kQ,Mr,77,2009-04-03 04:25:54,23,6,5,2,2.8,0,0,0,0,0,2,1,2,2,0,0
6KYjVlG22VcNKrPIok3qvg,Rachael,234,2008-09-30 21:56:04,400,69,115,28,4.1,12,3,4,2,3,11,16,23,23,9,0
7JTzUA12zpbrUoT8sO0jvQ,Tony,118,2009-10-27 03:10:09,64,15,10,2,3.9,0,1,0,0,0,0,1,1,1,0,0
5cjW_J8kGc7_Ibil2SPQlQ,Jason,221,2009-04-07 20:46:15,421,174,150,12,3.7,1,0,1,0,1,8,12,15,15,12,1
wb2I6PxYjRStE7OGLL4S7A,Kristy,258,2007-01-30 22:29:19,1852,1235,1574,85,3.97,334,21,10,35,7,42,178,304,304,103,63
1bEllN7PwMVH10U0fXBZMg,Claire,129,2009-03-04 02:23:04,471,210,340,21,3.73,37,5,3,5,0,5,10,26,26,25,3
nT9TdWPDy7vAu13CetfNYg,CN,81,2008-11-20 20:35:44,335,170,251,1,3.49,12,3,0,1,2,9,38,16,16,12,0
LKp6eDLptctqyBGEDEp9hQ,Giselle,15,2010-06-06 07:51:46,59,12,30,24,4.0,9,0,0,6,0,3,5,6,6,1,0
gfWTee4CnQF-shBgAsvI9g,Pooh,148,2007-03-28 19:00:35,549,590,357,29,3.3,24,11,9,4,4,38,91,67,67,35,1
zPb3XyckIljQAAk0g_5DaA,Marcia,35,2010-06-16 17:22:18,35,6,4,0,3.7,0,0,0,0,0,0,0,1,1,0,0
hCIAOge9ebt0f8UL1sXCQQ,Stacey,149,2009-01-14 04:32:05,813,322,560,37,3.69,138,15,10,8,0,56,236,156,156,75,15
1ArdBetF-pM3Y4eP1pgNPA,Hayley,958,2010-02-22 00:48:29,1655,683,936,60,3.84,39,7,1,12,6,48,63,62,62,48,20
FPecer8qrRIFbP9EcEebXg,Kelsey,88,2009-05-12 01:58:46,178,65,64,6,3.68,3,0,0,3,0,3,3,5,5,4,0
-eitKtZRtkSO2mePx5O5xw,Nikia,4,2011-02-08 08:05:51,6,1,1,1,2.6,0,0,0,0,0,1,2,0,0,0,0
SsX5D7eBcbF4mxMIAGrcvg,Jeene,146,2010-08-07 21:24:20,106,39,31,3,3.51,0,0,0,0,0,1,4,2,2,1,0
5aFBj0emFzoXsUcKbDQZiA,Jason,618,2008-02-29 05:32:54,1206,374,532,41,3.85,8,2,0,0,0,20,37,30,30,13,9
ozSKZajIyzEcG-p6_es3YA,Pam,119,2010-12-18 05:47:23,159,40,30,5,2.83,0,1,1,0,0,2,3,1,1,0,0
0W_z7mfRic4MzIUmniocHw,Alvin,89,2008-04-15 04:30:21,220,136,152,8,3.74,25,5,1,1,0,8,7,16,16,8,0
mu70KhXzqJz0bsMhF_vblg,Rommel,36,2009-05-03 01:25:47,33,14,13,0,4.57,0,0,0,0,0,0,1,0,0,0,0
v5PBVjPxj_W4-x89Lbc-TA,Melinda,38,2009-10-12 18:46:25,26,5,5,0,3.9,0,0,0,0,0,1,1,0,0,0,0
kPnlmSJbIHrHZyN5klHNaQ,Jennifer,441,2010-10-16 16:19:03,1027,251,422,47,3.81,8,6,1,2,1,9,41,23,23,24,12
1bjo-xG3tKF5rQjRx5zW4Q,Von,367,2011-02-26 23:39:44,1176,380,549,44,3.98,28,2,2,0,0,33,57,67,67,26,8
uJjsnlmfqnmebR60ef5c5g,Shawn,26,2009-01-09 07:48:58,93,35,27,1,2.9,4,1,0,0,0,2,5,2,2,0,0
phqyE0FpoJtJMubLzWXwxQ,Deena,43,2010-09-20 18:08:27,62,12,8,1,4.02,2,1,0,0,0,2,0,0,0,0,0
W0U5VaJQlpmEWeGgqtWmaQ,Adam,266,2008-08-10 22:56:00,569,168,194,29,3.67,14,6,1,1,1,15,16,21,21,31,0
2KAlD1n4KrFFs4xDb-Ve_A,Nate,37,2010-03-02 00:23:00,27,11,7,0,3.95,1,0,0,0,0,1,1,0,0,2,0
dc23C_UuQcmtSuDM2sF7sw,Trevor,151,2012-01-24 00:09:30,114,23,35,7,4.06,9,2,0,0,0,9,15,8,8,7,1
hRcuz_I_eruYdTccQsbwKg,Jewly,75,2010-02-17 21:11:10,43,6,7,0,4.62,0,0,0,0,0,0,2,0,0,1,0
p_VpjA4PghpNylnmXqDcnw,pearl,42,2008-01-26 04:18:31,251,196,211,11,3.63,50,5,1,1,2,18,19,47,47,8,2
6KxHt1BnwkhMDGJZkEUW-Q,Jennifer,101,2008-08-04 16:58:35,256,109,77,6,3.05,5,3,0,0,0,8,9,7,7,3,1
40KfMMPq7L3EGReF9x-wLA,John,595,2009-08-27 15:58:36,520,87,239,24,3.59,5,3,1,1,5,11,16,32,32,16,10
xrAbddKT3Ekz5LJ-DYe55g,Brandon,150,2008-01-16 21:46:19,249,137,155,10,3.84,27,4,2,0,0,6,7,17,17,3,0
l0-VQ8nA_oijpKlRB7dkow,Robert,1498,2009-02-03 23:34:19,3559,1617,2323,109,4.2,56,8,9,0,7,62,67,85,85,42,8
QwRpJ-gUdTJqq0I_ROVX9Q,Luke,560,2008-12-04 03:06:49,1133,537,610,46,3.89,23,4,4,1,0,37,47,52,52,18,8
BE4fE4R3TaVn8xy4sYYjbg,Minda,867,2009-01-20 00:40:28,2614,1737,2034,58,3.6,520,87,27,54,2,176,455,611,611,253,193
exDOIbSQ2S5hSwewrs1MVw,Elizabeth,431,2009-07-16 18:34:16,512,92,253,28,3.96,19,7,0,5,1,16,27,37,37,15,1
O7OLR9n8MvPeJJtWXLJLLg,Tracy,445,2006-10-10 03:55:21,1267,444,957,34,3.82,90,13,6,21,2,31,179,142,142,15,3
eXPjio3AjM0gjSyXyCZJmg,Stefanie,230,2009-11-11 01:56:52,638,205,259,20,3.73,13,2,1,0,0,12,21,14,14,16,0
ehyPshZQevkQCmKKFOTZTQ,Michael,662,2008-10-13 17:27:54,1925,1993,1296,53,3.16,58,12,5,9,9,54,58,104,104,38,7
_9Nr_RrFuqmQ7n7vfkXRfw,Pamella,37,2010-08-04 18:58:28,146,56,82,4,4.55,23,4,0,2,3,7,16,15,15,18,0
y1Mh52rzBYGhFszWrVQWvg,Amanda,30,2008-12-25 01:44:49,41,12,14,0,3.47,1,0,0,0,0,1,0,0,0,0,0
0EaCZgMBevJLdcyiLSCZpg,Nick,7,2011-05-14 13:57:31,7,1,1,0,4.86,0,0,0,0,0,0,0,0,0,0,0
JkZ_UCzX1glZgm3wXK7kOA,Paty,20,2010-02-22 00:21:35,47,28,35,1,3.85,0,1,0,0,0,1,0,1,1,1,1
tt2qIFKZumubxk_UwXhijA,Lia,200,2007-10-15 02:19:50,384,148,177,12,3.68,4,2,1,1,0,5,7,21,21,5,3
L82Q22N9S39R28_YejNlAg,chelsea,31,2011-06-12 22:15:45,88,6,9,5,3.9,2,0,0,0,0,2,0,1,1,1,0
OEKjz6Hz1WpgGJhFbMY-SQ,natalie,9,2011-10-11 23:49:25,6,0,6,1,4.78,0,0,0,0,0,0,0,0,0,0,0
ZNNMovNLgaSRosaaSB_xjQ,Solace,389,2010-02-15 22:49:42,2148,1480,1213,85,3.17,130,15,7,12,0,67,68,109,109,49,15
nzfx0ElyVk7dq4vdTg_ncA,Mark,249,2012-02-02 03:33:29,116,39,57,13,4.51,2,1,0,0,0,6,24,3,3,2,18
CcPJVMVC0MZcYBrFP105Yw,Cheryl,345,2008-09-24 03:42:43,744,224,351,51,4.07,10,4,2,2,0,13,16,27,27,9,12
swrx0uhNv62eAVuN18SJ2g,Cody,436,2009-01-30 01:00:05,158,29,65,11,3.6,2,1,0,0,1,2,3,1,1,1,3
DqZL39PwB52IOHLQHP6yxw,Raymond,455,2008-09-16 18:30:38,945,526,574,18,3.33,14,21,3,4,6,10,36,33,33,13,9
K6Z1NU_ofX4yiUqWtV1jNA,Ken,706,2008-06-25 18:22:12,1424,720,1003,62,3.4,40,21,8,5,4,65,138,122,122,59,21
7Ts4reDlxqHbS9aDDpDtmA,John,49,2009-06-18 21:11:09,36,3,9,5,3.63,0,0,1,1,0,6,3,0,0,0,0
ETq_EUtle6JTBVZZvl7QCA,Melissa,63,2010-10-06 13:06:34,180,32,47,9,3.98,12,5,3,0,0,7,16,5,5,4,0
